134,2,1,第七届大广赛,影视类,优秀奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-B-1.html
135,2,1,第七届大广赛,影视类,优秀奖,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-B-2.html
136,2,1,第七届大广赛,影视类,优秀奖,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-B-3.html
137,2,1,第七届大广赛,影视类,优秀奖,第4页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-B-4.html
138,2,1,第七届大广赛,影视类,优秀奖,第5页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-B-5.html
139,2,1,第七届大广赛,影视类,优秀奖,第6页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-B-6.html
140,2,1,第七届大广赛,微电影类,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-C1.html
141,2,1,第七届大广赛,微电影类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-C2.html
142,2,1,第七届大广赛,微电影类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-C3.html
143,2,1,第七届大广赛,微电影类,优秀奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-C-1.html
144,2,1,第七届大广赛,微电影类,优秀奖,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-C-2.html
145,2,1,第七届大广赛,微电影类,优秀奖,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-C-3.html
146,2,1,第七届大广赛,动画类,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-D1.html
147,2,1,第七届大广赛,动画类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-D2.html
148,2,1,第七届大广赛,动画类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-D3.html
149,2,1,第七届大广赛,动画类,优秀奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-D-1.html
150,2,1,第七届大广赛,动画类,优秀奖,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-D-2.html
151,2,1,第七届大广赛,动画类,优秀奖,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-D-3.html
152,2,1,第七届大广赛,广播类,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-E1.html
153,2,1,第七届大广赛,广播类,二等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-E2.html
154,2,1,第七届大广赛,广播类,三等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-E3.html
155,2,1,第七届大广赛,广播类,优秀奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-E-1.html
156,2,1,第七届大广赛,广播类,优秀奖,第2页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-E-2.html
157,2,1,第七届大广赛,广播类,优秀奖,第3页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-E-3.html
158,2,1,第七届大广赛,广播类,优秀奖,第4页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-E-4.html
159,2,1,第七届大广赛,广播类,优秀奖,第5页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/yx-E-5.html
160,2,1,第七届大广赛,广告策划案,一等奖,第1页,http://www.sun-ada.net/htm/06-hjcn/7th/gongbu/dj-F1.html
